lemma	uri	id_synset	UMR_id
alitus	http://lila-erc.eu/data/id/hypolemma/1781	a#02410393	alitus-24
alitus	http://lila-erc.eu/data/id/hypolemma/1781	a#02410983	alitus-25
alitus	http://lila-erc.eu/data/id/hypolemma/1781	a#02460262	alitus-26
alitus	http://lila-erc.eu/data/id/hypolemma/1781	a#02514380	alitus-27
alitus	http://lila-erc.eu/data/id/hypolemma/1781	a#02561391	alitus-28
generose	http://lila-erc.eu/data/id/hypolemma/17863	r#00410426	generose-01
abdicatiue	http://lila-erc.eu/data/id/hypolemma/18	r#00004184	abdicatiue-01
alternatus	http://lila-erc.eu/data/id/hypolemma/1813	a#00564667	alternatus-01
alternatus	http://lila-erc.eu/data/id/hypolemma/1813	a#00675928	alternatus-02
grate	http://lila-erc.eu/data/id/hypolemma/18276	r#00199986	grate-01
grate	http://lila-erc.eu/data/id/hypolemma/18276	r#00219110	grate-02
grate	http://lila-erc.eu/data/id/hypolemma/18276	r#00305283	grate-03
grauiter	http://lila-erc.eu/data/id/hypolemma/18298	r#00015953	grauiter-01
grauiter	http://lila-erc.eu/data/id/hypolemma/18298	r#00091259	grauiter-02
grauiter	http://lila-erc.eu/data/id/hypolemma/18298	r#00173353	grauiter-03
grauiter	http://lila-erc.eu/data/id/hypolemma/18298	r#00223859	grauiter-04
grauiter	http://lila-erc.eu/data/id/hypolemma/18298	r#00241093	grauiter-05
grauiter	http://lila-erc.eu/data/id/hypolemma/18298	r#00353796	grauiter-06
eic	http://lila-erc.eu/data/id/hypolemma/18676	r#00048475	eic-01
eic	http://lila-erc.eu/data/id/hypolemma/18676	r#00049220	eic-02
eic	http://lila-erc.eu/data/id/hypolemma/18676	r#00108647	eic-03
eic	http://lila-erc.eu/data/id/hypolemma/18676	r#00108913	eic-04
eic	http://lila-erc.eu/data/id/hypolemma/18676	r#00117903	eic-05
eic	http://lila-erc.eu/data/id/hypolemma/18676	r#00356412	eic-06
absconditus	http://lila-erc.eu/data/id/hypolemma/188	a#01376894	absconditus-01
absconditus	http://lila-erc.eu/data/id/hypolemma/188	a#02517817	absconditus-02
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00196203	honeste-01
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00247194	honeste-02
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00278259	honeste-03
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00315457	honeste-04
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00364477	honeste-05
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00410426	honeste-06
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00442384	honeste-07
honeste	http://lila-erc.eu/data/id/hypolemma/18836	r#00490876	honeste-08
ignotus	http://lila-erc.eu/data/id/hypolemma/19319	a#00581401	ignotus-01
ignotus	http://lila-erc.eu/data/id/hypolemma/19319	a#00966477	ignotus-02
ignotus	http://lila-erc.eu/data/id/hypolemma/19319	a#00966753	ignotus-03
ignotus	http://lila-erc.eu/data/id/hypolemma/19319	a#01122595	ignotus-04
ignotus	http://lila-erc.eu/data/id/hypolemma/19319	a#01308894	ignotus-05
ignotus	http://lila-erc.eu/data/id/hypolemma/19319	a#01376894	ignotus-06
ambigue	http://lila-erc.eu/data/id/hypolemma/1966	r#00220323	ambigue-01
immistus	http://lila-erc.eu/data/id/hypolemma/19707	a#01330890	immistus-01
immistus	http://lila-erc.eu/data/id/hypolemma/19707	a#01907103	immistus-02
improspere	http://lila-erc.eu/data/id/hypolemma/20208	r#00042769	improspere-01
impudenter	http://lila-erc.eu/data/id/hypolemma/20229	r#00209518	impudenter-01
impudenter	http://lila-erc.eu/data/id/hypolemma/20229	r#00366490	impudenter-02
impure	http://lila-erc.eu/data/id/hypolemma/20263	r#00313633	impure-01
impure	http://lila-erc.eu/data/id/hypolemma/20263	r#00397720	impure-02
impure	http://lila-erc.eu/data/id/hypolemma/20263	r#00493148	impure-03
amatus	http://lila-erc.eu/data/id/hypolemma/2060	a#01461822	amatus-01
amatus	http://lila-erc.eu/data/id/hypolemma/2060	a#01462324	amatus-02
amans	http://lila-erc.eu/data/id/hypolemma/2061	a#00519668	amans-01
amans	http://lila-erc.eu/data/id/hypolemma/2061	a#01461822	amans-02
amans	http://lila-erc.eu/data/id/hypolemma/2061	a#01462324	amans-03
amans	http://lila-erc.eu/data/id/hypolemma/2061	a#01463965	amans-04
amans	http://lila-erc.eu/data/id/hypolemma/2061	a#01464700	amans-05
inclementer	http://lila-erc.eu/data/id/hypolemma/20747	r#00225410	inclementer-01
inclementer	http://lila-erc.eu/data/id/hypolemma/20747	r#00241093	inclementer-02
inclementer	http://lila-erc.eu/data/id/hypolemma/20747	r#00353796	inclementer-03
inclementer	http://lila-erc.eu/data/id/hypolemma/20747	r#00354033	inclementer-04
incomparabiliter	http://lila-erc.eu/data/id/hypolemma/20869	r#00370421	incomparabiliter-01
inconsulte	http://lila-erc.eu/data/id/hypolemma/21005	r#00182907	inconsulte-01
inconsulte	http://lila-erc.eu/data/id/hypolemma/21005	r#00354642	inconsulte-02
inconsulte	http://lila-erc.eu/data/id/hypolemma/21005	r#00354781	inconsulte-03
incorrupte	http://lila-erc.eu/data/id/hypolemma/21096	r#00205226	incorrupte-01
incorrupte	http://lila-erc.eu/data/id/hypolemma/21096	r#00205375	incorrupte-02
incuriose	http://lila-erc.eu/data/id/hypolemma/21186	r#00164150	incuriose-01
incuriose	http://lila-erc.eu/data/id/hypolemma/21186	r#00409090	incuriose-02
indecens	http://lila-erc.eu/data/id/hypolemma/21245	a#00220956	indecens-01
indecens	http://lila-erc.eu/data/id/hypolemma/21245	a#01880531	indecens-02
indecens	http://lila-erc.eu/data/id/hypolemma/21245	a#01880918	indecens-03
amplifice	http://lila-erc.eu/data/id/hypolemma/2141	r#00182316	amplifice-01
amplifice	http://lila-erc.eu/data/id/hypolemma/2141	r#00350163	amplifice-02
infantiliter	http://lila-erc.eu/data/id/hypolemma/21953	r#00195680	infantiliter-01
infatigabiliter	http://lila-erc.eu/data/id/hypolemma/21960	r#00052489	infatigabiliter-01
infeliciter	http://lila-erc.eu/data/id/hypolemma/21984	r#00042614	infeliciter-01
infeliciter	http://lila-erc.eu/data/id/hypolemma/21984	r#00042769	infeliciter-02
inferne	http://lila-erc.eu/data/id/hypolemma/22017	r#00080039	inferne-01
inferne	http://lila-erc.eu/data/id/hypolemma/22017	r#00094396	inferne-02
infeste	http://lila-erc.eu/data/id/hypolemma/22040	r#00117508	infeste-01
infeste	http://lila-erc.eu/data/id/hypolemma/22040	r#00223859	infeste-02
infeste	http://lila-erc.eu/data/id/hypolemma/22040	r#00242478	infeste-03
infirmiter	http://lila-erc.eu/data/id/hypolemma/22096	r#00177483	infirmiter-01
infirmiter	http://lila-erc.eu/data/id/hypolemma/22096	r#00338837	infirmiter-02
infirme	http://lila-erc.eu/data/id/hypolemma/22099	r#00070366	infirme-01
infirme	http://lila-erc.eu/data/id/hypolemma/22099	r#00177483	infirme-02
infirme	http://lila-erc.eu/data/id/hypolemma/22099	r#00338837	infirme-03
infirme	http://lila-erc.eu/data/id/hypolemma/22099	r#00471352	infirme-04
ingeniose	http://lila-erc.eu/data/id/hypolemma/22264	r#00187455	ingeniose-01
ingeniose	http://lila-erc.eu/data/id/hypolemma/22264	r#00374804	ingeniose-02
ingrate	http://lila-erc.eu/data/id/hypolemma/22296	r#00219503	ingrate-01
ingrate	http://lila-erc.eu/data/id/hypolemma/22296	r#00271470	ingrate-02
inhoneste	http://lila-erc.eu/data/id/hypolemma/22350	r#00313633	inhoneste-01
insane	http://lila-erc.eu/data/id/hypolemma/22769	r#00080890	insane-01
insane	http://lila-erc.eu/data/id/hypolemma/22769	r#00117372	insane-02
absolutus	http://lila-erc.eu/data/id/hypolemma/228	a#00520214	absolutus-01
absolutus	http://lila-erc.eu/data/id/hypolemma/228	a#00521329	absolutus-02
absolutus	http://lila-erc.eu/data/id/hypolemma/228	a#00896555	absolutus-03
absolutus	http://lila-erc.eu/data/id/hypolemma/228	a#01139832	absolutus-04
absolutus	http://lila-erc.eu/data/id/hypolemma/228	a#01905653	absolutus-05
absolutus	http://lila-erc.eu/data/id/hypolemma/228	n#06322468	absolutus-06
inseparabiliter	http://lila-erc.eu/data/id/hypolemma/22857	r#00450089	inseparabiliter-01
insapienter	http://lila-erc.eu/data/id/hypolemma/22947	r#00201733	insapienter-01
insolenter	http://lila-erc.eu/data/id/hypolemma/22963	r#00036068	insolenter-01
insolenter	http://lila-erc.eu/data/id/hypolemma/22963	r#00107230	insolenter-02
insolenter	http://lila-erc.eu/data/id/hypolemma/22963	r#00174623	insolenter-03
integre	http://lila-erc.eu/data/id/hypolemma/23234	r#00008007	integre-01
integre	http://lila-erc.eu/data/id/hypolemma/23234	r#00205226	integre-02
integre	http://lila-erc.eu/data/id/hypolemma/23234	r#00205375	integre-03
integre	http://lila-erc.eu/data/id/hypolemma/23234	r#00314384	integre-04
intellectualiter	http://lila-erc.eu/data/id/hypolemma/23253	r#00189129	intellectualiter-01
intime	http://lila-erc.eu/data/id/hypolemma/23722	r#00160659	intime-01
intime	http://lila-erc.eu/data/id/hypolemma/23722	r#00173353	intime-02
intime	http://lila-erc.eu/data/id/hypolemma/23722	r#00219855	intime-03
intime	http://lila-erc.eu/data/id/hypolemma/23722	r#00230189	intime-04
inueisus	http://lila-erc.eu/data/id/hypolemma/23916	a#01460421	inueisus-01
inueisus	http://lila-erc.eu/data/id/hypolemma/23916	a#01460679	inueisus-02
inueisus	http://lila-erc.eu/data/id/hypolemma/23916	a#01461455	inueisus-03
inueisus	http://lila-erc.eu/data/id/hypolemma/23916	a#01816956	inueisus-04
inuincibiliter	http://lila-erc.eu/data/id/hypolemma/23930	r#00382031	inuincibiliter-01
inusitate	http://lila-erc.eu/data/id/hypolemma/24028	r#00107230	inusitate-01
inusitate	http://lila-erc.eu/data/id/hypolemma/24028	r#00437381	inusitate-02
inutiliter	http://lila-erc.eu/data/id/hypolemma/24031	r#00214084	inutiliter-01
inutiliter	http://lila-erc.eu/data/id/hypolemma/24031	r#00309875	inutiliter-02
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#00094448	animatus-01
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#00118567	animatus-02
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#00262792	animatus-03
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#00264262	animatus-04
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#01067694	animatus-05
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#01234167	animatus-06
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#01292128	animatus-07
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#01292411	animatus-08
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#02278939	animatus-09
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#02756129	animatus-10
animatus	http://lila-erc.eu/data/id/hypolemma/2424	a#03070879	animatus-11
animose	http://lila-erc.eu/data/id/hypolemma/2427	r#00034746	animose-01
animose	http://lila-erc.eu/data/id/hypolemma/2427	r#00172980	animose-02
animose	http://lila-erc.eu/data/id/hypolemma/2427	r#00200777	animose-03
animose	http://lila-erc.eu/data/id/hypolemma/2427	r#00357520	animose-04
animose	http://lila-erc.eu/data/id/hypolemma/2427	r#00385081	animose-05
eadem	http://lila-erc.eu/data/id/hypolemma/24310	r#00021212	eadem-01
eadem	http://lila-erc.eu/data/id/hypolemma/24310	r#00138060	eadem-02
iudicialiter	http://lila-erc.eu/data/id/hypolemma/24382	r#00143257	iudicialiter-01
iudicialiter	http://lila-erc.eu/data/id/hypolemma/24382	r#00514272	iudicialiter-02
iuridice	http://lila-erc.eu/data/id/hypolemma/24456	r#00362831	iuridice-01
laboriose	http://lila-erc.eu/data/id/hypolemma/24882	r#00385333	laboriose-01
lactans	http://lila-erc.eu/data/id/hypolemma/24977	a#02539223	lactans-01
lactans	http://lila-erc.eu/data/id/hypolemma/24977	n#07843775	lactans-02
laete	http://lila-erc.eu/data/id/hypolemma/25026	r#00348247	laete-01
languide	http://lila-erc.eu/data/id/hypolemma/25101	r#00070366	languide-01
languide	http://lila-erc.eu/data/id/hypolemma/25101	r#00338704	languide-02
languide	http://lila-erc.eu/data/id/hypolemma/25101	r#00338837	languide-03
languide	http://lila-erc.eu/data/id/hypolemma/25101	r#00386050	languide-04
antecedens	http://lila-erc.eu/data/id/hypolemma/2518	a#00121865	antecedens-01
antecedens	http://lila-erc.eu/data/id/hypolemma/2518	a#00122128	antecedens-02
antecedens	http://lila-erc.eu/data/id/hypolemma/2518	a#00126235	antecedens-03
antecedens	http://lila-erc.eu/data/id/hypolemma/2518	a#00127137	antecedens-04
antecedens	http://lila-erc.eu/data/id/hypolemma/2518	a#01047301	antecedens-05
antecedens	http://lila-erc.eu/data/id/hypolemma/2518	a#01729384	antecedens-06
laxe	http://lila-erc.eu/data/id/hypolemma/25370	r#00178909	laxe-01
laxe	http://lila-erc.eu/data/id/hypolemma/25370	r#00210651	laxe-02
laxe	http://lila-erc.eu/data/id/hypolemma/25370	r#00444832	laxe-03
laxe	http://lila-erc.eu/data/id/hypolemma/25370	r#00495524	laxe-04
laxe	http://lila-erc.eu/data/id/hypolemma/25370	r#00506342	laxe-05
laxe	http://lila-erc.eu/data/id/hypolemma/25370	r#00511481	laxe-06
abstrusus	http://lila-erc.eu/data/id/hypolemma/259	a#00899226	abstrusus-01
abstrusus	http://lila-erc.eu/data/id/hypolemma/259	a#01860580	abstrusus-02
abstrusus	http://lila-erc.eu/data/id/hypolemma/259	a#02088404	abstrusus-03
abstrusus	http://lila-erc.eu/data/id/hypolemma/259	a#02090069	abstrusus-04
abstrusus	http://lila-erc.eu/data/id/hypolemma/259	a#02517817	abstrusus-05
loquaciter	http://lila-erc.eu/data/id/hypolemma/25973	r#00392875	loquaciter-01
loquaciter	http://lila-erc.eu/data/id/hypolemma/25973	r#00492543	loquaciter-02
loquens	http://lila-erc.eu/data/id/hypolemma/25983	a#00150202	loquens-01
loquens	http://lila-erc.eu/data/id/hypolemma/25983	a#00150835	loquens-02
absurde	http://lila-erc.eu/data/id/hypolemma/267	r#00139759	absurde-01
absurde	http://lila-erc.eu/data/id/hypolemma/267	r#00236164	absurde-02
absurde	http://lila-erc.eu/data/id/hypolemma/267	r#00301039	absurde-03
absurde	http://lila-erc.eu/data/id/hypolemma/267	r#00387017	absurde-04
ancsie	http://lila-erc.eu/data/id/hypolemma/2681	r#00185970	ancsie-01
ancsie	http://lila-erc.eu/data/id/hypolemma/2681	r#00194037	ancsie-02
ancsie	http://lila-erc.eu/data/id/hypolemma/2681	r#00319931	ancsie-03
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00310433	apertus-01
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00428404	apertus-02
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00429355	apertus-03
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00459330	apertus-04
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00460946	apertus-05
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00554780	apertus-06
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00697923	apertus-07
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00761734	apertus-08
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00897223	apertus-09
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#00940437	apertus-10
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01372948	apertus-11
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01431638	apertus-12
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01618053	apertus-13
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01618376	apertus-14
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01652380	apertus-15
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01652902	apertus-16
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01654377	apertus-17
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01659117	apertus-18
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01704761	apertus-19
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01861205	apertus-20
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01886407	apertus-21
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#01886620	apertus-22
apertus	http://lila-erc.eu/data/id/hypolemma/2696	a#02096213	apertus-23
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#00001740	aptus-01
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#00138314	aptus-02
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#00254746	aptus-03
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#00556174	aptus-04
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#00566099	aptus-05
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#00604617	aptus-06
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#01097484	aptus-07
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#01930512	aptus-08
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#01973311	aptus-09
aptus	http://lila-erc.eu/data/id/hypolemma/2739	a#02423284	aptus-10
mistus	http://lila-erc.eu/data/id/hypolemma/27436	a#00756091	mistus-01
mistus	http://lila-erc.eu/data/id/hypolemma/27436	a#01199083	mistus-02
mistus	http://lila-erc.eu/data/id/hypolemma/27436	a#02177755	mistus-03
mistus	http://lila-erc.eu/data/id/hypolemma/27436	a#02506555	mistus-04
abundans	http://lila-erc.eu/data/id/hypolemma/275	a#00013887	abundans-01
abundans	http://lila-erc.eu/data/id/hypolemma/275	a#01083754	abundans-02
abundans	http://lila-erc.eu/data/id/hypolemma/275	a#01533974	abundans-03
abundans	http://lila-erc.eu/data/id/hypolemma/275	a#02022167	abundans-04
abundans	http://lila-erc.eu/data/id/hypolemma/275	a#02024143	abundans-05
abunde	http://lila-erc.eu/data/id/hypolemma/277	r#00031899	abunde-01
abunde	http://lila-erc.eu/data/id/hypolemma/277	r#00046299	abunde-02
abunde	http://lila-erc.eu/data/id/hypolemma/277	r#00397016	abunde-03
adparatus	http://lila-erc.eu/data/id/hypolemma/2824	a#00310433	adparatus-01
adparatus	http://lila-erc.eu/data/id/hypolemma/2824	a#01843380	adparatus-02
adparatus	http://lila-erc.eu/data/id/hypolemma/2824	a#01844002	adparatus-03
adparatus	http://lila-erc.eu/data/id/hypolemma/2824	a#01930512	adparatus-04
maledictus	http://lila-erc.eu/data/id/hypolemma/28419	a#00669853	maledictus-01
adpetens	http://lila-erc.eu/data/id/hypolemma/2854	a#00029933	adpetens-01
adpetens	http://lila-erc.eu/data/id/hypolemma/2854	a#00887719	adpetens-02
adpetens	http://lila-erc.eu/data/id/hypolemma/2854	a#00888477	adpetens-03
adpetens	http://lila-erc.eu/data/id/hypolemma/2854	a#00888765	adpetens-04
adpositus	http://lila-erc.eu/data/id/hypolemma/2870	a#00019131	adpositus-01
adpositus	http://lila-erc.eu/data/id/hypolemma/2870	a#00444519	adpositus-02
adpositus	http://lila-erc.eu/data/id/hypolemma/2870	a#00444984	adpositus-03
adpositus	http://lila-erc.eu/data/id/hypolemma/2870	a#00449769	adpositus-04
paratus	http://lila-erc.eu/data/id/hypolemma/31068	a#01096990	paratus-01
paratus	http://lila-erc.eu/data/id/hypolemma/31068	a#01843380	paratus-02
paratus	http://lila-erc.eu/data/id/hypolemma/31068	a#01930512	paratus-03
accensus	http://lila-erc.eu/data/id/hypolemma/312	a#00475625	accensus-01
accensus	http://lila-erc.eu/data/id/hypolemma/315	a#01958027	accensus2-01
argutus	http://lila-erc.eu/data/id/hypolemma/3178	a#01502195	argutus-01
argutus	http://lila-erc.eu/data/id/hypolemma/3178	a#01919931	argutus-02
argutus	http://lila-erc.eu/data/id/hypolemma/3178	a#02694784	argutus-03
perexigue	http://lila-erc.eu/data/id/hypolemma/31982	r#00396699	perexigue-01
accidens	http://lila-erc.eu/data/id/hypolemma/334	n#07300960	accidens-01
accidens	http://lila-erc.eu/data/id/hypolemma/334	n#14001973	accidens-02
accidens	http://lila-erc.eu/data/id/hypolemma/334	n#14512817	accidens-03
aspere	http://lila-erc.eu/data/id/hypolemma/3411	r#00015953	aspere-01
aspere	http://lila-erc.eu/data/id/hypolemma/3411	r#00350521	aspere-02
aspere	http://lila-erc.eu/data/id/hypolemma/3411	r#00353796	aspere-03
acceptus	http://lila-erc.eu/data/id/hypolemma/343	a#00172172	acceptus-01
acceptus	http://lila-erc.eu/data/id/hypolemma/343	a#01807219	acceptus-02
acceptus	http://lila-erc.eu/data/id/hypolemma/343	a#01815838	acceptus-03
praedicatiue	http://lila-erc.eu/data/id/hypolemma/34365	r#00512790	praedicatiue-01
praedictus	http://lila-erc.eu/data/id/hypolemma/34371	a#00125711	praedictus-01
praedictus	http://lila-erc.eu/data/id/hypolemma/34371	a#00126116	praedictus-02
praeiudicatus	http://lila-erc.eu/data/id/hypolemma/34591	a#03152577	praeiudicatus-01
adsidue	http://lila-erc.eu/data/id/hypolemma/3507	r#00020280	adsidue-01
adsimiliter	http://lila-erc.eu/data/id/hypolemma/3520	r#00138060	adsimiliter-01
adsuetus	http://lila-erc.eu/data/id/hypolemma/3544	a#00024417	adsuetus-01
adsuetus	http://lila-erc.eu/data/id/hypolemma/3544	a#00489108	adsuetus-02
adsuetus	http://lila-erc.eu/data/id/hypolemma/3544	a#00489491	adsuetus-03
